Kab_Kota,Kode_Kab,provinsi,X,Y,tahun,landcover
KOTA SALATIGA,3373,JAWA TENGAH,110.4984273,-7.338272,2024,10.04881959
KOTA SEMARANG,3374,JAWA TENGAH,110.3895348,-7.020418,2024,12.46141827
KOTA PEKALONGAN,3375,JAWA TENGAH,109.6778849,-6.8930089,2024,12.67456022
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2015,9.37202712
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2015,10.45391959
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2015,8.397666787
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2015,11.52687927
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2015,11.71164111
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2015,12.30021623
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2015,8.586934654
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2015,8.003720982
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2015,8.388485155
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2015,7.341318673
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2015,9.102938622
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2015,9.495707691
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2015,9.484932292
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2015,10.76548095
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2015,13.62500268
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2015,11.47832606
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2015,11.98206528
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2015,11.272546
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2015,10.03714967
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2015,12.40574544
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2015,12.55850878
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2015,12.38342841
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2015,12.64706147
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2015,12.58910786
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2015,12.23645957
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2015,12.91695862
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2015,12.26139948
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2015,12.07614915
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2015,11.63014582
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2015,12.8464501
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2015,13.33989301
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2015,13.61742249
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2015,12.73849291
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2015,13.20465783
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2015,12.69432752
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2015,12.94802727
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2015,12.92363734
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2015,7.145936166
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2016,9.166609101
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2016,10.39491192
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2016,8.228474845
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2016,11.49001503
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2016,11.66061543
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2016,12.22787201
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2016,8.502225601
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2016,7.835130245
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2016,8.236138653
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2016,7.331146038
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2016,9.122036439
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2016,9.463567066
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2016,9.343880094
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2016,10.60163002
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2016,13.63470116
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2016,11.49224514
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2016,11.99100851
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2016,11.29042891
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2016,10.09613298
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2016,12.39272413
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2016,12.58330143
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2016,12.45315604
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2016,12.68555386
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2016,12.61651157
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2016,12.28080144
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2016,12.92600155
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2016,12.26749983
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2016,12.0833301
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2016,11.62944496
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2016,12.8464501
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2016,13.34753535
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2016,13.61742249
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2016,12.70424417
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2016,13.20465783
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2016,12.69432752
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2016,12.94802727
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2016,12.91388444
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2016,7.080588386
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2017,9.019211366
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2017,10.35784925
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2017,8.220053134
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2017,11.52856635
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2017,11.56857566
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2017,12.26374119
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2017,8.438239704
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2017,7.738118326
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2017,8.126380536
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2017,7.29729258
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2017,8.954124046
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2017,9.440466427
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2017,9.223770633
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2017,10.59227594
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2017,13.60256589
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2017,11.53903213
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2017,11.98845379
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2017,11.28985407
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2017,10.13350036
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2017,12.45531662
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2017,12.58588666
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2017,12.55503788
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2017,12.74688539
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2017,12.65229605
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2017,12.31542092
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2017,12.99474629
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2017,12.30963395
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2017,12.08268522
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2017,11.67683748
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2017,12.84516633
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2017,13.34753535
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2017,13.61742249
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2017,12.74893632
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2017,13.10103905
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2017,12.61826017
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2017,13.00815916
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2017,12.92280706
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2017,6.965782384
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2018,9.136970729
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2018,10.5069799
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2018,8.366274808
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2018,11.58331097
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2018,11.5901582
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2018,12.26642314
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2018,8.544229011
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2018,7.737344719
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2018,8.217628862
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2018,7.414296086
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2018,8.961022686
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2018,9.538121978
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2018,9.302128984
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2018,10.67361109
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2018,13.61614591
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2018,11.54290758
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2018,11.93492201
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2018,11.2429657
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2018,10.00822476
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2018,12.48777912
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2018,12.57723503
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2018,12.47011184
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2018,12.73961341
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2018,12.63233456
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2018,12.23896563
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2018,12.99464211
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2018,12.32368181
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2018,12.05893619
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2018,11.69882248
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2018,12.91800625
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2018,13.35594192
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2018,13.61742249
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2018,12.78919793
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2018,13.19240416
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2018,12.7264983
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2018,12.97172237
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2018,12.92865412
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2018,7.011405872
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2019,9.202869739
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2019,10.48229688
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2019,8.436162941
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2019,11.63493634
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2019,11.70412362
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2019,12.30078152
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2019,8.708296073
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2019,7.904092014
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2019,8.263486905
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2019,7.410282714
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2019,8.876884098
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2019,9.449576113
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2019,9.356035481
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2019,10.81260947
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2019,13.60415282
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2019,11.5207973
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2019,11.84868231
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2019,11.24186691
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2019,9.873984864
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2019,12.45157031
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2019,12.56202324
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2019,12.33593044
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2019,12.59066401
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2019,12.54743365
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2019,12.21761852
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2019,12.9377145
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2019,12.29748376
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2019,12.06217514
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2019,11.70491456
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2019,12.80464389
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2019,13.27493313
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2019,13.58965757
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2019,12.74767045
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2019,13.21605159
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2019,12.64501904
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2019,12.72515927
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2019,12.93757674
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2019,6.92277438
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2020,9.129497225
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2020,10.41751077
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2020,8.268650392
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2020,11.53770275
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2020,11.68267524
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2020,12.26580462
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2020,8.63099341
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2020,7.90475267
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2020,8.251504766
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2020,7.381730804
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2020,8.857471127
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2020,9.353811733
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2020,9.209537097
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2020,10.70426811
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2020,13.60204585
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2020,11.53028163
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2020,11.8376567
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2020,11.15488943
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2020,9.886398037
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2020,12.4556797
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2020,12.50532856
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2020,12.34836915
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2020,12.56750205
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2020,12.54011289
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2020,12.19079392
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2020,12.98356913
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2020,12.28048361
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2020,12.0645801
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2020,11.63070354
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2020,12.7043983
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2020,13.35594192
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2020,13.40085609
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2020,12.68437709
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2020,13.05159441
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2020,12.64501904
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2020,12.5797474
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2020,12.93864091
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2020,6.984523412
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2021,9.129497225
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2021,10.41751077
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2021,8.268650392
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2021,11.53770275
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2021,11.68267524
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2021,12.26580462
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2021,8.63099341
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2021,7.90475267
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2021,8.251504766
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2021,7.381730804
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2021,8.857471127
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2021,9.353811733
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2021,9.209537097
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2021,10.70426811
SIDOARJO,3515,JAWA TIMUR,112.700281,-7.4516322,2021,13.60204585
MOJOKERTO,3516,JAWA TIMUR,112.485249,-7.5498676,2021,11.53028163
JOMBANG,3517,JAWA TIMUR,112.2651295,-7.5451022,2021,11.8376567
NGANJUK,3518,JAWA TIMUR,111.9384386,-7.5974226,2021,11.15488943
MADIUN,3519,JAWA TIMUR,111.645716,-7.6242225,2021,9.886398037
MAGETAN,3520,JAWA TIMUR,111.3579023,-7.6628811,2021,12.4556797
NGAWI,3521,JAWA TIMUR,111.34309,-7.4392385,2021,12.50532856
BOJONEGORO,3522,JAWA TIMUR,111.8098371,-7.2554328,2021,12.34836915
TUBAN,3523,JAWA TIMUR,111.8914861,-6.9531568,2021,12.56750205
LAMONGAN,3524,JAWA TIMUR,112.3007832,-7.1311986,2021,12.54011289
GRESIK,3525,JAWA TIMUR,112.5583349,-6.9279126,2021,12.19079392
BANGKALAN,3526,JAWA TIMUR,112.9301902,-7.0438667,2021,12.98356913
SAMPANG,3527,JAWA TIMUR,113.2560854,-7.052257,2021,12.28048361
PAMEKASAN,3528,JAWA TIMUR,113.5038892,-7.0652596,2021,12.0645801
SUMENEP,3529,JAWA TIMUR,114.4052473,-6.9665511,2021,11.63070354
KOTA KEDIRI,3571,JAWA TIMUR,112.0138383,-7.8263056,2021,12.7043983
KOTA MOJOKERTO,3576,JAWA TIMUR,112.4374359,-7.4713127,2021,13.35594192
KOTA BLITAR,3572,JAWA TIMUR,112.1669966,-8.0950246,2021,13.40085609
KOTA MALANG,3573,JAWA TIMUR,112.6363798,-7.9789636,2021,12.68437709
KOTA PROBOLINGGO,3574,JAWA TIMUR,113.2053221,-7.7750698,2021,13.05159441
KOTA PASURUAN,3575,JAWA TIMUR,112.9096941,-7.6499628,2021,12.64501904
KOTA MADIUN,3577,JAWA TIMUR,111.5281766,-7.627983,2021,12.5797474
KOTA SURABAYA,3578,JAWA TIMUR,112.7226723,-7.2753878,2021,12.93864091
KOTA BATU,3579,JAWA TIMUR,112.53112,-7.8331088,2021,6.984523412
PACITAN,3501,JAWA TIMUR,111.1790564,-8.1262132,2022,9.129497225
PONOROGO,3502,JAWA TIMUR,111.4993658,-7.9313201,2022,10.41751077
TRENGGALEK,3503,JAWA TIMUR,111.626213,-8.1618404,2022,8.268650392
TULUNGAGUNG,3504,JAWA TIMUR,111.887202,-8.1132546,2022,11.53770275
BLITAR,3505,JAWA TIMUR,112.2381297,-8.1301088,2022,11.68267524
KEDIRI,3506,JAWA TIMUR,112.0896361,-7.8288715,2022,12.26580462
MALANG,3507,JAWA TIMUR,112.6410119,-8.1267679,2022,8.63099341
LUMAJANG,3508,JAWA TIMUR,113.1375744,-8.1253011,2022,7.90475267
JEMBER,3509,JAWA TIMUR,113.6556953,-8.2359781,2022,8.251504766
BANYUWANGI,3510,JAWA TIMUR,114.2054164,-8.3648621,2022,7.381730804
BONDOWOSO,3511,JAWA TIMUR,113.9475506,-7.9440234,2022,8.857471127
SITUBONDO,3512,JAWA TIMUR,114.0524062,-7.8013776,2022,9.353811733
PROBOLINGGO,3513,JAWA TIMUR,113.3209628,-7.8666731,2022,9.209537097
PASURUAN,3514,JAWA TIMUR,112.8315586,-7.7431806,2022,10.70426811
